id,userguid,username,name,description,type,range,value,weight,curseId,effectValue,damage,armorSlot,effectOn,effectToPc,effectToPcValue,weaponEffectType,weaponEffectColor,imageId,imageName,imagePath,imageAssetType,imageIsPublic,imageIsActive,soundId,soundName,soundPath,soundAssetType,soundIsPublic,soundIsActive,isPublic,isTwoHanded,uses,createdAt,updatedAt
52,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Blowgun,Martial Ranged. Deals 1 Piercing damage.,weapon,5,10,1,,0,0,,,,0,Blood,#cc0000,24,Short Bow,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776207119573-bfb9a32d-shortbow.png,Item-Weapon,true,true,,,,,,,false,false,,2026-05-20 11:04:15.232524-05,2026-05-21 17:41:48.587779-05
53,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Blowgun needle,Adventuring Gear.,other,1,1,1,,0,0,,,,0,Blood,#cc0000,24,Short Bow,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776207119573-bfb9a32d-shortbow.png,Item-Weapon,true,true,,,,,,,false,false,,2026-05-20 11:04:15.330034-05,2026-05-21 17:41:48.58874-05
296,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Blue Dragon Scale Mail,"Dragon scale mail is made of the scales of a blue dragon. Sometimes dragons collect their cast-off scales and gift them to humanoids. Other times, hunters carefully skin and preserve the hide of a dead dragon. In either case, dragon scale mail is highly valued.",armor,1,50000,1,,1,0,Body,AC,,0,Arcane,#8800cc,37,Leather Armor,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776738578503-c579e826-leatherbrestplate.jpg,Item-Armor,true,true,,,,,,,false,false,,2026-05-20 11:48:18.015173-05,2026-05-21 17:41:48.645013-05
31,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Blue Magic stone,A blue stone of magic,gem,0,15,5,,0,10,,,,0,Blood,#cc0000,72,Blue gem stonr,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1778123738823-bb5e0c69-blue-gem-stonr.png,Item-Gem,true,true,,,,,,,false,false,,2026-05-06 22:15:47.269334-05,2026-05-06 22:15:47.269334-05
28,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Blue Sapphire,A rare sapphire of deep blue hue.,gem,0,60,0,,0,0,,,,0,Blood,#cc0000,72,Blue gem stonr,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1778123738823-bb5e0c69-blue-gem-stonr.png,Item-Gem,true,true,,,,,,,true,false,,2026-04-26 16:03:07.994877-05,2026-05-07 10:19:28.922358-05
54,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Book,"A book might contain poetry, historical accounts, information pertaining to a particular field of lore, diagrams and notes on gnomish contraptions, or just about anything else that can be represented using text or pictures. A book of spells is a spellbook (described later in this section).",other,1,25,5,,0,0,,,,0,Blood,#cc0000,46,Magic Scroll 1,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776213079205-9b14b4f9-magicscroll1.jpg,Spell,true,true,,,,,,,false,false,,2026-05-20 11:04:15.440191-05,2026-05-21 17:41:48.5897-05
256,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Boots of Elvenkind,"While you wear these boots, your steps make no sound, regardless of the surface you are moving across. You also have advantage on Dexterity (Stealth) checks that rely on moving silently.",other,1,500,1,,0,0,Legs,,,0,Arcane,#8800cc,820,item-256-boots-of-elvenkind.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-256-boots-of-elvenkind.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:48:13.098792-05,2026-05-20 11:48:13.098792-05
257,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Boots of Levitation,"While you wear these boots, you can use an action to cast the levitate spell on yourself at will.",other,1,5000,1,,0,0,Legs,,,0,Arcane,#8800cc,821,item-257-boots-of-levitation.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-257-boots-of-levitation.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:48:13.190003-05,2026-05-20 11:48:13.190003-05
258,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Boots of Speed,"While you wear these boots, you can use a bonus action and click the boots' heels together. If you do, the boots double your walking speed, and any creature that makes an opportunity attack against you has disadvantage on the attack roll. If you click your heels together again, you end the effect.",other,1,5000,1,,0,0,Legs,,,0,Arcane,#8800cc,822,item-258-boots-of-speed.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-258-boots-of-speed.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:48:13.275625-05,2026-05-20 11:48:13.275625-05
259,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Boots of Striding and Springing,"While you wear these boots, your walking speed becomes 30 feet, unless your walking speed is higher, and your speed isn't reduced if you are encumbered or wearing heavy armor. In addition, you can jump three times the normal distance, though you can't jump farther than your remaining movement would allow.",other,1,500,1,,0,0,Legs,,,0,Arcane,#8800cc,823,item-259-boots-of-striding-and-springing.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-259-boots-of-striding-and-springing.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:48:13.355087-05,2026-05-20 11:48:13.355087-05
260,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Boots of the Winterlands,"These furred boots are snug and feel quite warm. While you wear them, you gain the following benefits:",other,1,500,1,,0,0,Legs,,,0,Arcane,#8800cc,824,item-260-boots-of-the-winterlands.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-260-boots-of-the-winterlands.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:48:13.796641-05,2026-05-20 11:48:13.796641-05
55,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,"Bottle, glass",Adventuring Gear.,other,1,2,2,,0,0,,,,0,Blood,#cc0000,709,item-55-bottle-glass.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-55-bottle-glass.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:04:15.551984-05,2026-05-20 11:04:15.551984-05
261,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Bowl of Commanding Water Elementals,"While this bowl is filled with water, you can use an action to speak the bowl's command word and summon a water elemental, as if you had cast the conjure elemental spell. The bowl can't be used this way again until the next dawn.",other,1,5000,1,,0,0,,,,0,Arcane,#8800cc,23,Long Bow,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776207099926-b1bfb215-longbow1.png,Item-Weapon,true,true,,,,,,,false,false,,2026-05-20 11:48:13.893989-05,2026-05-21 17:41:48.6388-05
262,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Bracers of Archery,"While wearing these bracers, you have proficiency with the longbow and shortbow, and you gain a +2 bonus to damage rolls on ranged attacks made with such weapons.",other,1,500,1,,0,0,Arms,,,0,Arcane,#8800cc,825,item-262-bracers-of-archery.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-262-bracers-of-archery.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:48:13.970679-05,2026-05-20 11:48:13.970679-05
263,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Bracers of Defense,"While wearing these bracers, you gain a +2 bonus to AC if you are wearing no armor and using no shield.",other,1,5000,1,,2,0,Arms,AC,,0,Arcane,#8800cc,826,item-263-bracers-of-defense.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-263-bracers-of-defense.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:48:14.051282-05,2026-05-20 11:48:14.051282-05
297,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Brass Dragon Scale Mail,"Dragon scale mail is made of the scales of a brass dragon. Sometimes dragons collect their cast-off scales and gift them to humanoids. Other times, hunters carefully skin and preserve the hide of a dead dragon. In either case, dragon scale mail is highly valued.",armor,1,50000,1,,1,0,Body,AC,,0,Arcane,#8800cc,37,Leather Armor,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776738578503-c579e826-leatherbrestplate.jpg,Item-Armor,true,true,,,,,,,false,false,,2026-05-20 11:48:18.394412-05,2026-05-21 17:41:48.6455-05
358,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Brass Horn of Valhalla,"You can use an action to blow this horn. In response, 3d4 + 3 warrior spirits from the Valhalla appear within 60 feet of you. They use the statistics of a berserker. They return to Valhalla after 1 hour or when they drop to 0 hit points. Once you use the horn, it can't be used again until 7 days have passed.",other,1,5000,1,,0,0,,,,0,Arcane,#8800cc,883,item-358-brass-horn-of-valhalla.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-358-brass-horn-of-valhalla.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:48:25.471935-05,2026-05-20 11:48:25.471935-05
264,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Brazier of Commanding Fire Elementals,"While a fire burns in this brass brazier, you can use an action to speak the brazier's command word and summon a fire elemental, as if you had cast the conjure elemental spell. The brazier can't be used this way again until the next dawn.",other,1,5000,1,,0,0,,,,0,Arcane,#8800cc,827,item-264-brazier-of-commanding-fire-elementals.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-264-brazier-of-commanding-fire-elementals.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:48:14.145933-05,2026-05-20 11:48:14.145933-05
56,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Breastplate,Medium armor. AC 14.,armor,1,400,20,,14,0,Body,AC,,0,Blood,#cc0000,37,Leather Armor,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776738578503-c579e826-leatherbrestplate.jpg,Item-Armor,true,true,,,,,,,false,false,,2026-05-20 11:04:15.642966-05,2026-05-21 17:41:48.590753-05
57,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Brewer's Supplies,"These special tools include the items needed to pursue a craft or trade. The table shows examples of the most common types of tools, each providing items related to a single craft. Proficiency with a set of artisan's tools lets you add your proficiency bonus to any ability checks you make using the tools in your craft. Each type of artisan's tools requires a separate proficiency.",other,1,20,9,,0,0,,,,0,Blood,#cc0000,40,Potion Blue,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776211659025-69e08200-potions5.jpg,Potion,true,true,,,,,,,false,false,,2026-05-20 11:04:15.742084-05,2026-05-21 17:41:48.5919-05
298,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Bronze Dragon Scale Mail,"Dragon scale mail is made of the scales of a bronze dragon. Sometimes dragons collect their cast-off scales and gift them to humanoids. Other times, hunters carefully skin and preserve the hide of a dead dragon. In either case, dragon scale mail is highly valued.",armor,1,50000,1,,1,0,Body,AC,,0,Arcane,#8800cc,37,Leather Armor,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776738578503-c579e826-leatherbrestplate.jpg,Item-Armor,true,true,,,,,,,false,false,,2026-05-20 11:48:18.473921-05,2026-05-21 17:41:48.645887-05
328,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Bronze Griffon Figurine of Wondrous Power,"A figurine of wondrous power is a statuette of a beast small enough to fit in a pocket. If you use an action to speak the command word and throw the figurine to a point on the ground within 60 feet of you, the figurine becomes a living creature. If the space where the creature would appear is occupied by other creatures or objects, or if there isn't enough space for the creature, the figurine doesn't become a creature.",other,1,5000,1,,0,0,,,,0,Arcane,#8800cc,862,item-328-bronze-griffon-figurine-of-wondrous-power.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-328-bronze-griffon-figurine-of-wondrous-power.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:48:21.804197-05,2026-05-20 11:48:21.804197-05
359,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Bronze Horn of Valhalla,"You can use an action to blow this horn. In response, 4d4 + 4 warrior spirits from the Valhalla appear within 60 feet of you. They use the statistics of a berserker. They return to Valhalla after 1 hour or when they drop to 0 hit points. Once you use the horn, it can't be used again until 7 days have passed.",other,1,50000,1,,0,0,,,,0,Arcane,#8800cc,884,item-359-bronze-horn-of-valhalla.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-359-bronze-horn-of-valhalla.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:48:25.550405-05,2026-05-20 11:48:25.550405-05
265,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Brooch of Shielding,"While wearing this brooch, you have resistance to force damage, and you have immunity to damage from the magic missile spell.",other,1,500,1,,0,0,,,,0,Arcane,#8800cc,18,Shield,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1775749744062-3957c9cd-shield-one.jpg,Item-Armor,true,true,,,,,,,false,false,,2026-05-20 11:48:14.244708-05,2026-05-21 17:41:48.639355-05
266,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Broom of Flying,"This wooden broom, which weighs 3 pounds, functions like a mundane broom until you stand astride it and speak its command word. It then hovers beneath you and can be ridden in the air. It has a flying speed of 50 feet. It can carry up to 400 pounds, but its flying speed becomes 30 feet while carrying over 200 pounds. The broom stops hovering when you land.",other,1,500,1,,0,0,,,,0,Arcane,#8800cc,828,item-266-broom-of-flying.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-266-broom-of-flying.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:48:14.333367-05,2026-05-20 11:48:14.333367-05
58,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Bucket,Adventuring Gear.,other,1,1,2,,0,0,,,,0,Blood,#cc0000,710,item-58-bucket.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-58-bucket.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:04:15.868345-05,2026-05-20 11:04:15.868345-05
59,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Burglar's Pack,Adventuring Gear.,other,1,16,0,,0,0,,,,0,Blood,#cc0000,36,Lock Picks,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1776473759436-c5aeecb2-lockpick.jpg,Item-Pick,true,true,,,,,,,false,false,,2026-05-20 11:04:16.291343-05,2026-05-21 17:41:48.592583-05
60,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Calligrapher's Supplies,"These special tools include the items needed to pursue a craft or trade. The table shows examples of the most common types of tools, each providing items related to a single craft. Proficiency with a set of artisan's tools lets you add your proficiency bonus to any ability checks you make using the tools in your craft. Each type of artisan's tools requires a separate proficiency.",other,1,10,5,,0,0,,,,0,Blood,#cc0000,711,item-60-calligrapher-s-supplies.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-60-calligrapher-s-supplies.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:04:16.37433-05,2026-05-20 11:04:16.37433-05
61,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Caltrops,"As an action, you can spread a bag of caltrops to cover a square area that is 5 feet on a side.",other,1,1,2,,0,0,,,,0,Blood,#cc0000,712,item-61-caltrops.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-61-caltrops.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:04:16.465568-05,2026-05-20 11:04:16.465568-05
62,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Candle,"For 1 hour, a candle sheds bright light in a 5-foot radius and dim light for an additional 5 feet.",light,1,1,0,,0,0,,,,0,Blood,#cc0000,713,item-62-candle.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-62-candle.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:04:16.624384-05,2026-05-20 11:04:16.624384-05
267,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Candle of Invocation,This slender taper is dedicated to a deity and shares that deity's alignment. The candle's alignment can be detected with the detect evil and good spell. The GM chooses the god and associated alignment or determines the alignment randomly.,other,1,50000,1,,0,0,,,,0,Arcane,#8800cc,829,item-267-candle-of-invocation.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-267-candle-of-invocation.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:48:14.426885-05,2026-05-20 11:48:14.426885-05
268,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Cape of the Mountebank,"This cape smells faintly of brimstone. While wearing it, you can use it to cast the dimension door spell as an action. This property of the cape can't be used again until the next dawn.",other,1,5000,1,,0,0,,,,0,Arcane,#8800cc,69,helmet,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/1777753269899-c0e84361-helmet.png,Item-Armor,true,true,,,,,,,false,false,,2026-05-20 11:48:14.516775-05,2026-05-21 17:41:48.63983-05
63,93074651-53ce-4b23-8031-2d6bd0d279da,DMMaster,Carpenter's Tools,"These special tools include the items needed to pursue a craft or trade. The table shows examples of the most common types of tools, each providing items related to a single craft. Proficiency with a set of artisan's tools lets you add your proficiency bonus to any ability checks you make using the tools in your craft. Each type of artisan's tools requires a separate proficiency.",other,1,8,6,,0,0,,,,0,Blood,#cc0000,714,item-63-carpenter-s-tools.webp,https://tdodj-user-content-dev.s3.amazonaws.com/users/93074651-53ce-4b23-8031-2d6bd0d279da/images/item-63-carpenter-s-tools.webp,Item-Other,true,true,,,,,,,false,false,,2026-05-20 11:04:16.715962-05,2026-05-20 11:04:16.715962-05
